"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2016","DEA5C","PER_KM2","727.4","b"
"2016","DEB","PER_KM2","205.9","b"
"2016","DEB1","PER_KM2","185.8","b"
"2016","DEB11","PER_KM2","1,131.0","b"
"2016","DEB12","PER_KM2","164.2","b"
"2016","DEB13","PER_KM2","201.0","b"
"2016","DEB14","PER_KM2","181.8","b"
"2016","DEB15","PER_KM2","104.0","b"
"2016","DEB17","PER_KM2","263.3","b"
"2016","DEB18","PER_KM2","292.6","b"
"2016","DEB1A","PER_KM2","158.8","b"
"2016","DEB1B","PER_KM2","203.5","b"
"2016","DEB1C","PER_KM2","87.5","b"
"2016","DEB1D","PER_KM2","107.1","b"
"2016","DEB2","PER_KM2","108.3","b"
"2016","DEB21","PER_KM2","987.0","b"
"2016","DEB22","PER_KM2","96.6","b"
"2016","DEB23","PER_KM2","60.0","b"
"2016","DEB24","PER_KM2","66.7","b"
"2016","DEB25","PER_KM2","135.3","b"
"2016","DEB3","PER_KM2","300.0","b"
"2016","DEB31","PER_KM2","1,125.7","b"
"2016","DEB32","PER_KM2","706.5","b"
"2016","DEB33","PER_KM2","550.4","b"
"2016","DEB34","PER_KM2","2,208.9","b"
"2016","DEB35","PER_KM2","2,227.9","b"
"2016","DEB36","PER_KM2","453.9","b"
"2016","DEB37","PER_KM2","660.2","b"
"2016","DEB38","PER_KM2","1,326.8","b"
"2016","DEB39","PER_KM2","784.3","b"
"2016","DEB3A","PER_KM2","483.7","b"
"2016","DEB3B","PER_KM2","218.7","b"
"2016","DEB3C","PER_KM2","222.8","b"
"2016","DEB3D","PER_KM2","116.6","b"
"2016","DEB3E","PER_KM2","283.9","b"
"2016","DEB3F","PER_KM2","164.4","b"
"2016","DEB3G","PER_KM2","123.6","b"
"2016","DEB3H","PER_KM2","173.0","b"
"2016","DEB3I","PER_KM2","518.0","b"
"2016","DEB3J","PER_KM2","353.6","b"
"2016","DEB3K","PER_KM2","100.9","b"
"2016","DEC","PER_KM2","388.4","b"
"2016","DEC0","PER_KM2","388.4","b"
"2016","DEC01","PER_KM2","799.2","b"
"2016","DEC02","PER_KM2","187.6","b"
"2016","DEC03","PER_KM2","535.4","b"
"2016","DEC04","PER_KM2","429.7","b"
"2016","DEC05","PER_KM2","345.3","b"
"2016","DEC06","PER_KM2","187.1","b"
"2016","DED","PER_KM2","224.7","b"
"2016","DED2","PER_KM2","206.1","b"
"2016","DED21","PER_KM2","1,683.6","b"
"2016","DED2C","PER_KM2","132.6","b"
"2016","DED2D","PER_KM2","125.9","b"
"2016","DED2E","PER_KM2","170.2","b"
"2016","DED2F","PER_KM2","150.0","b"
"2016","DED4","PER_KM2","224.3","b"
"2016","DED41","PER_KM2","1,119.9","b"
"2016","DED42","PER_KM2","190.0","b"
"2016","DED43","PER_KM2","147.4","b"
"2016","DED44","PER_KM2","164.9","b"
"2016","DED45","PER_KM2","340.7","b"
"2016","DED5","PER_KM2","262.2","b"
"2016","DED51","PER_KM2","1,931.0","b"
"2016","DED52","PER_KM2","160.8","b"
"2016","DED53","PER_KM2","99.0","b"
"2016","DEE","PER_KM2","110.7","b"
"2016","DEE0","PER_KM2","110.7","b"
"2016","DEE01","PER_KM2","344.6","b"
"2016","DEE02","PER_KM2","1,772.4","b"
"2016","DEE03","PER_KM2","1,234.0","b"
"2016","DEE04","PER_KM2","37.5","b"
"2016","DEE05","PER_KM2","115.6","b"
"2016","DEE06","PER_KM2","58.5","b"
"2016","DEE07","PER_KM2","73.4","b"
"2016","DEE08","PER_KM2","130.1","b"
"2016","DEE09","PER_KM2","105.2","b"
"2016","DEE0A","PER_KM2","97.7","b"
"2016","DEE0B","PER_KM2","132.8","b"
"2016","DEE0C","PER_KM2","139.0","b"
"2016","DEE0D","PER_KM2","48.0","b"
"2016","DEE0E","PER_KM2","67.2","b"
"2016","DEF","PER_KM2","186.3","b"
"2016","DEF0","PER_KM2","186.3","b"
"2016","DEF01","PER_KM2","1,520.8","b"
"2016","DEF02","PER_KM2","2,110.0","b"
"2016","DEF03","PER_KM2","1,139.4","b"
"2016","DEF04","PER_KM2","1,134.8","b"
"2016","DEF05","PER_KM2","95.3","b"
"2016","DEF06","PER_KM2","158.5","b"
"2016","DEF07","PER_KM2","80.1","b"
"2016","DEF08","PER_KM2","147.2","b"
"2016","DEF09","PER_KM2","482.9","b"
"2016","DEF0A","PER_KM2","129.9","b"
"2016","DEF0B","PER_KM2","126.8","b"
"2016","DEF0C","PER_KM2","96.0","b"
"2016","DEF0D","PER_KM2","202.8","b"
"2016","DEF0E","PER_KM2","129.6","b"
"2016","DEF0F","PER_KM2","315.1","b"
"2016","DEG","PER_KM2","134.1","b"
"2016","DEG0","PER_KM2","134.1","b"
"2016","DEG01","PER_KM2","788.8","b"
"2016","DEG02","PER_KM2","627.5","b"
"2016","DEG03","PER_KM2","955.9","b"
"2016","DEG04","PER_KM2","351.4","b"
"2016","DEG05","PER_KM2","764.8","b"
"2016","DEG06","PER_KM2","107.3","b"
"2016","DEG07","PER_KM2","120.2","b"
"2016","DEG09","PER_KM2","107.0","b"
"2016","DEG0A","PER_KM2","74.2","b"
"2016","DEG0B","PER_KM2","102.5","b"
"2016","DEG0C","PER_KM2","146.1","b"
"2016","DEG0D","PER_KM2","87.7","b"
"2016","DEG0E","PER_KM2","68.8","b"
"2016","DEG0F","PER_KM2","129.8","b"
"2016","DEG0G","PER_KM2","102.3","b"
"2016","DEG0H","PER_KM2","131.2","b"
"2016","DEG0I","PER_KM2","105.7","b"
"2016","DEG0J","PER_KM2","104.7","b"
"2016","DEG0K","PER_KM2","72.8","b"
"2016","DEG0L","PER_KM2","119.3","b"
"2016","DEG0M","PER_KM2","162.2","b"
"2016","DEG0N","PER_KM2","408.7","b"
"2016","DEG0P","PER_KM2","95.9","b"
"2016","EE","PER_KM2","30.3","b"
"2016","EE0","PER_KM2","30.3","b"
"2016","EE00","PER_KM2","30.3","b"
"2016","EE001","PER_KM2","134.0","b"
"2016","EE004","PER_KM2","13.5","b"
"2016","EE006","PER_KM2","13.7","b"
"2016","EE007","PER_KM2","43.2","b"
"2016","EE008","PER_KM2","20.3","b"
"2016","IE","PER_KM2","69.3","b"
"2016","IE0","PER_KM2","69.3","b"
"2016","IE04","PER_KM2","33.8","b"
"2016","IE041","PER_KM2","35.1","b"
"2016","IE042","PER_KM2","32.7","b"
"2016","IE05","PER_KM2","53.9","b"
"2016","IE051","PER_KM2","47.0","b"
"2016","IE052","PER_KM2","59.0","b"
"2016","IE053","PER_KM2","56.6","b"
"2016","IE06","PER_KM2","162.7","b"
"2016","IE061","PER_KM2","1,450.1","b"
"2016","IE062","PER_KM2","101.2","b"
"2016","IE063","PER_KM2","45.1","b"
"2016","EL","PER_KM2","82.4","b"
"2016","EL3","PER_KM2","992.5","b"
"2016","EL30","PER_KM2","992.5","b"
"2016","EL301","PER_KM2","4,240.4","b"
"2016","EL302","PER_KM2","7,195.2","b"
"2016","EL303","PER_KM2","10,718.9","b"
"2016","EL304","PER_KM2","7,690.9","b"
"2016","EL305","PER_KM2","368.7","b"
"2016","EL306","PER_KM2","176.9","b"
"2016","EL307","PER_KM2","546.8","b"
"2016","EL4","PER_KM2","67.0","b"
"2016","EL41","PER_KM2","52.4","b"
"2016","EL411","PER_KM2","48.5","b"
"2016","EL412","PER_KM2","55.0","b"
"2016","EL413","PER_KM2","59.3","b"
"2016","EL42","PER_KM2","63.7","b"
"2016","EL421","PER_KM2","77.2","b"
"2016","EL422","PER_KM2","49.4","b"
"2016","EL43","PER_KM2","75.9","b"
"2016","EL431","PER_KM2","117.9","b"
"2016","EL432","PER_KM2","40.9","b"
"2016","EL433","PER_KM2","58.4","b"
"2016","EL434","PER_KM2","66.9","b"
"2016","EL5","PER_KM2","60.3","b"
"2016","EL51","PER_KM2","42.9","b"
"2016","EL511","PER_KM2","34.9","b"
"2016","EL512","PER_KM2","63.8","b"
"2016","EL513","PER_KM2","44.4","b"
"2016","EL514","PER_KM2","28.0","b"
"2016","EL515","PER_KM2","64.4","b"
"2016","EL52","PER_KM2","99.6","b"
"2016","EL521","PER_KM2","83.9","b"
"2016","EL522","PER_KM2","312.5","b"
"2016","EL523","PER_KM2","32.3","b"
"2016","EL524","PER_KM2","56.1","b"
"2016","EL525","PER_KM2","86.7","b"
"2016","EL526","PER_KM2","43.5","b"
"2016","EL527","PER_KM2","34.0","b"
"2016","EL53","PER_KM2","29.5","b"
"2016","EL531","PER_KM2","30.4","b"
"2016","EL532","PER_KM2","28.3","b"
"2016","EL533","PER_KM2","27.7","b"
"2016","EL54","PER_KM2","37.0","b"
"2016","EL541","PER_KM2","47.3","b"
"2016","EL542","PER_KM2","29.9","b"
"2016","EL543","PER_KM2","33.7","b"
"2016","EL6","PER_KM2","46.9","b"
"2016","EL61","PER_KM2","52.0","b"
"2016","EL611","PER_KM2","39.9","b"
"2016","EL612","PER_KM2","52.7","b"
"2016","EL613","PER_KM2","77.8","b"
"2016","EL62","PER_KM2","89.5","b"
"2016","EL621","PER_KM2","98.8","b"
"2016","EL622","PER_KM2","162.0","b"
"2016","EL623","PER_KM2","43.1","b"
"2016","EL624","PER_KM2","67.5","b"
"2016","EL63","PER_KM2","60.2","b"
"2016","EL631","PER_KM2","39.3","b"
"2016","EL632","PER_KM2","93.2","b"
"2016","EL633","PER_KM2","60.7","b"
"2016","EL64","PER_KM2","36.0","b"
"2016","EL641","PER_KM2","41.2","b"
"2016","EL642","PER_KM2","51.3","b"
"2016","EL643","PER_KM2","10.7","b"
"2016","EL644","PER_KM2","36.1","b"
"2016","EL645","PER_KM2","20.2","b"
"2016","EL65","PER_KM2","37.5","b"
"2016","EL651","PER_KM2","27.6","b"
"2016","EL652","PER_KM2","65.1","b"
"2016","EL653","PER_KM2","37.8","b"
"2016","ES","PER_KM2","92.5","b"
"2016","ES1","PER_KM2","95.9","b"
"2016","ES11","PER_KM2","92.4","b"
"2016","ES111","PER_KM2","142.3","b"
"2016","ES112","PER_KM2","34.1","b"
"2016","ES113","PER_KM2","43.5","b"
"2016","ES114","PER_KM2","211.6","b"
"2016","ES12","PER_KM2","98.2","b"
"2016","ES120","PER_KM2","98.2","b"
"2016","ES13","PER_KM2","110.5","b"
"2016","ES130","PER_KM2","110.5","b"
"2016","ES2","PER_KM2","63.3","b"
"2016","ES21","PER_KM2","301.2","b"
"2016","ES211","PER_KM2","107.2","b"
"2016","ES212","PER_KM2","359.1","b"
"2016","ES213","PER_KM2","514.5","b"
"2016","ES22","PER_KM2","61.7","b"
"2016","ES220","PER_KM2","61.7","b"
"2016","ES23","PER_KM2","62.2","b"
"2016","ES230","PER_KM2","62.2","b"
"2016","ES24","PER_KM2","27.8","b"
"2016","ES241","PER_KM2","14.2","b"
"2016","ES242","PER_KM2","9.2","b"
"2016","ES243","PER_KM2","56.2","b"
"2016","ES3","PER_KM2","809.2","b"
"2016","ES30","PER_KM2","809.2","b"
"2016","ES300","PER_KM2","809.2","b"
"2016","ES4","PER_KM2","26.1","b"
"2016","ES41","PER_KM2","26.1","b"
"2016","ES411","PER_KM2","20.3","b"
"2016","ES412","PER_KM2","25.2","b"
"2016","ES413","PER_KM2","30.4","b"
"2016","ES414","PER_KM2","20.4","b"
"2016","ES415","PER_KM2","27.5","b"
"2016","ES416","PER_KM2","22.5","b"
"2016","ES417","PER_KM2","8.8","b"
"2016","ES418","PER_KM2","64.8","b"
"2016","ES419","PER_KM2","17.3","b"
"2016","ES42","PER_KM2","25.8","b"
"2016","ES421","PER_KM2","26.3","b"
"2016","ES422","PER_KM2","25.6","b"
"2016","ES423","PER_KM2","11.9","b"
"2016","ES424","PER_KM2","21.0","b"
"2016","ES425","PER_KM2","45.1","b"
"2016","ES43","PER_KM2","26.4","b"
"2016","ES431","PER_KM2","31.9","b"
"2016","ES432","PER_KM2","20.5","b"
"2016","ES5","PER_KM2","224.8","b"
"2016","ES51","PER_KM2","232.3","b"
"2016","ES511","PER_KM2","707.7","b"
"2016","ES512","PER_KM2","126.1","b"
"2016","ES513","PER_KM2","35.4","b"
"2016","ES514","PER_KM2","126.8","b"
"2016","ES52","PER_KM2","213.3","b"
"2016","ES521","PER_KM2","319.5","b"
"2016","ES522","PER_KM2","86.2","b"
"2016","ES523","PER_KM2","234.5","b"
"2016","ES53","PER_KM2","229.9","b"
"2016","ES531","PER_KM2","247.9","b"
"2016","ES532","PER_KM2","244.7","b"
"2016","ES533","PER_KM2","135.1","b"
"2016","ES6","PER_KM2","102.4","b"
"2016","ES61","PER_KM2","96.9","b"
"2016","ES611","PER_KM2","79.6","b"
"2016","ES612","PER_KM2","170.8","b"
"2016","ES613","PER_KM2","58.1","b"
"2016","ES614","PER_KM2","72.8","b"
"2016","ES615","PER_KM2","52.3","b"
"2016","ES616","PER_KM2","48.2","b"
"2016","ES617","PER_KM2","226.3","b"
"2016","ES618","PER_KM2","139.9","b"
"2016","ES62","PER_KM2","130.0","b"
"2016","ES620","PER_KM2","130.0","b"
"2016","ES63","PER_KM2","4,242.2","b"
"2016","ES630","PER_KM2","4,242.2","b"
"2016","ES64","PER_KM2","6,061.1","b"
"2016","ES640","PER_KM2","6,061.1","b"
"2016","ES7","PER_KM2","289.1","b"
"2016","ES70","PER_KM2","289.1","b"
"2016","ES703","PER_KM2","40.5","b"
"2016","ES704","PER_KM2","68.7","b"
"2016","ES705","PER_KM2","550.5","b"
"2016","ES706","PER_KM2","58.4","b"
"2016","ES707","PER_KM2","117.8","b"
"2016","ES708","PER_KM2","171.9","b"
"2016","ES709","PER_KM2","450.6","b"
"2016","FR","PER_KM2","105.3",""
"2016","FR1","PER_KM2","1,016.2",""
"2016","FR10","PER_KM2","1,016.2",""
"2016","FR101","PER_KM2","21,251.7",""
"2016","FR102","PER_KM2","238.5",""
"2016","FR103","PER_KM2","631.3",""
"2016","FR104","PER_KM2","713.7",""
"2016","FR105","PER_KM2","9,338.9",""
"2016","FR106","PER_KM2","6,842.7",""
"2016","FR107","PER_KM2","5,715.0",""
"2016","FR108","PER_KM2","985.7",""
"2016","FRB","PER_KM2","65.7",""
"2016","FRB0","PER_KM2","65.7",""
"2016","FRB01","PER_KM2","42.0",""
"2016","FRB02","PER_KM2","73.2",""
"2016","FRB03","PER_KM2","32.7",""
"2016","FRB04","PER_KM2","99.4",""
"2016","FRB05","PER_KM2","52.2",""
"2016","FRB06","PER_KM2","100.1",""
"2016","FRC","PER_KM2","58.9",""
"2016","FRC1","PER_KM2","51.8",""
"2016","FRC11","PER_KM2","60.9",""
"2016","FRC12","PER_KM2","30.5",""
"2016","FRC13","PER_KM2","64.8",""
"2016","FRC14","PER_KM2","45.7",""
"2016","FRC2","PER_KM2","72.8",""
"2016","FRC21","PER_KM2","102.9",""
"2016","FRC22","PER_KM2","52.0",""
"2016","FRC23","PER_KM2","44.2",""
"2016","FRC24","PER_KM2","238.5",""
"2016","FRD","PER_KM2","111.2",""
"2016","FRD1","PER_KM2","83.2",""
"2016","FRD11","PER_KM2","123.9",""
"2016","FRD12","PER_KM2","82.9",""
"2016","FRD13","PER_KM2","46.3",""
"2016","FRD2","PER_KM2","151.7",""
"2016","FRD21","PER_KM2","100.7",""
"2016","FRD22","PER_KM2","200.5",""
"2016","FRE","PER_KM2","188.8",""
"2016","FRE1","PER_KM2","328.2",""
"2016","FRE11","PER_KM2","454.5",""
"2016","FRE12","PER_KM2","219.9",""
"2016","FRE2","PER_KM2","99.6",""
"2016","FRE21","PER_KM2","72.5",""
"2016","FRE22","PER_KM2","140.6",""
"2016","FRE23","PER_KM2","93.2",""
"2016","FRF","PER_KM2","96.9",""
"2016","FRF1","PER_KM2","228.3",""
"2016","FRF11","PER_KM2","236.4",""
"2016","FRF12","PER_KM2","217.4",""
"2016","FRF2","PER_KM2","52.1",""
"2016","FRF21","PER_KM2","52.6",""
"2016","FRF22","PER_KM2","51.9",""
"2016","FRF23","PER_KM2","70.1",""
"2016","FRF24","PER_KM2","28.4",""
"2016","FRF3","PER_KM2","99.3",""
"2016","FRF31","PER_KM2","139.9",""
"2016","FRF32","PER_KM2","30.3",""
"2016","FRF33","PER_KM2","169.1",""
"2016","FRF34","PER_KM2","62.6",""
"2016","FRG","PER_KM2","116.4",""
"2016","FRG0","PER_KM2","116.4",""
"2016","FRG01","PER_KM2","203.3",""
"2016","FRG02","PER_KM2","113.2",""
"2016","FRG03","PER_KM2","59.1",""
"2016","FRG04","PER_KM2","91.0",""
"2016","FRG05","PER_KM2","99.6",""
"2016","FRH","PER_KM2","121.0",""
"2016","FRH0","PER_KM2","121.0",""
"2016","FRH01","PER_KM2","85.9",""
"2016","FRH02","PER_KM2","134.6",""
"2016","FRH03","PER_KM2","155.0",""
"2016","FRH04","PER_KM2","109.3",""
"2016","FRI","PER_KM2","70.6",""
"2016","FRI1","PER_KM2","82.4",""
"2016","FRI11","PER_KM2","45.1",""
"2016","FRI12","PER_KM2","159.2",""
"2016","FRI13","PER_KM2","44.0",""
"2016","FRI14","PER_KM2","62.2",""
"2016","FRI15","PER_KM2","88.1",""
"2016","FRI2","PER_KM2","43.3",""
"2016","FRI21","PER_KM2","41.2",""
"2016","FRI22","PER_KM2","21.3",""
"2016","FRI23","PER_KM2","67.8",""
"2016","FRI3","PER_KM2","69.8",""
"2016","FRI31","PER_KM2","59.2",""
"2016","FRI32","PER_KM2","93.3",""
"2016","FRI33","PER_KM2","62.1",""
"2016","FRI34","PER_KM2","62.2",""
"2016","FRJ","PER_KM2","80.1",""
"2016","FRJ1","PER_KM2","102.4",""
"2016","FRJ11","PER_KM2","59.1",""
"2016","FRJ12","PER_KM2","128.3",""
"2016","FRJ13","PER_KM2","187.5",""
"2016","FRJ14","PER_KM2","14.8",""
"2016","FRJ15","PER_KM2","116.1",""
"2016","FRJ2","PER_KM2","66.6",""
"2016","FRJ21","PER_KM2","31.3",""
"2016","FRJ22","PER_KM2","31.9",""
"2016","FRJ23","PER_KM2","214.3",""
"2016","FRJ24","PER_KM2","30.4",""
"2016","FRJ25","PER_KM2","33.4",""
"2016","FRJ26","PER_KM2","50.6",""
"2016","FRJ27","PER_KM2","67.2",""
"2016","FRJ28","PER_KM2","69.6",""
"2016","FRK","PER_KM2","112.8",""
"2016","FRK1","PER_KM2","52.3",""
"2016","FRK11","PER_KM2","46.2",""
"2016","FRK12","PER_KM2","25.3",""
"2016","FRK13","PER_KM2","45.5",""
"2016","FRK14","PER_KM2","81.5",""
"2016","FRK2","PER_KM2","148.5",""
"2016","FRK21","PER_KM2","114.0",""
"2016","FRK22","PER_KM2","58.8",""
"2016","FRK23","PER_KM2","78.1",""
"2016","FRK24","PER_KM2","160.8",""
"2016","FRK25","PER_KM2","160.3",""
"2016","FRK26","PER_KM2","569.9",""
"2016","FRK27","PER_KM2","69.6",""
"2016","FRK28","PER_KM2","176.0",""
"2016","FRL","PER_KM2","160.9",""
"2016","FRL0","PER_KM2","160.9",""
"2016","FRL01","PER_KM2","23.4",""
"2016","FRL02","PER_KM2","24.9",""
"2016","FRL03","PER_KM2","252.5",""
"2016","FRL04","PER_KM2","425.5",""
"2016","FRL05","PER_KM2","176.1",""
"2016","FRL06","PER_KM2","157.3",""
"2016","FRM","PER_KM2","38.3",""
"2016","FRM0","PER_KM2","38.3",""
"2016","FRM01","PER_KM2","38.8",""
"2016","FRM02","PER_KM2","37.9",""
"2016","FRY","PER_KM2","24.4",""
"2016","FRY1","PER_KM2","254.6",""
"2016","FRY10","PER_KM2","254.6",""
"2016","FRY2","PER_KM2","339.9",""
"2016","FRY20","PER_KM2","339.9",""
"2016","FRY3","PER_KM2","3.2",""
"2016","FRY30","PER_KM2","3.2",""
"2016","FRY4","PER_KM2","344.3",""
"2016","FRY40","PER_KM2","344.3",""
"2016","FRY5","PER_KM2","672.8",""
"2016","FRY50","PER_KM2","672.8",""
"2016","HR","PER_KM2","74.6","b"
"2016","HR0","PER_KM2","74.6","b"
"2016","HR03","PER_KM2","56.7","b"
"2016","HR031","PER_KM2","81.2","b"
"2016","HR032","PER_KM2","8.8","b"
"2016","HR033","PER_KM2","47.1","b"
"2016","HR034","PER_KM2","35.0","b"
"2016","HR035","PER_KM2","100.3","b"
"2016","HR036","PER_KM2","74.2","b"
"2016","HR037","PER_KM2","69.4","b"
"2016","HR04","PER_KM2","88.6","b"
"2016","HR041","PER_KM2","1,265.8","b"
"2016","HR042","PER_KM2","103.6","b"
"2016","HR043","PER_KM2","104.0","b"
"2016","HR044","PER_KM2","138.1","b"
"2016","HR045","PER_KM2","64.1","b"
"2016","HR046","PER_KM2","160.3","b"
"2016","HR047","PER_KM2","43.0","b"
"2016","HR048","PER_KM2","39.6","b"
"2016","HR049","PER_KM2","39.7","b"
"2016","HR04A","PER_KM2","74.8","b"
"2016","HR04B","PER_KM2","71.7","b"
"2016","HR04C","PER_KM2","69.3","b"
"2016","HR04D","PER_KM2","33.5","b"
"2016","HR04E","PER_KM2","35.6","b"
"2016","IT","PER_KM2","205.4","b"
"2016","ITC","PER_KM2","286.5","b"
"2016","ITC1","PER_KM2","176.9","b"
"2016","ITC11","PER_KM2","338.9","b"
"2016","ITC12","PER_KM2","85.6","b"
"2016","ITC13","PER_KM2","199.9","b"
"2016","ITC14","PER_KM2","74.9","b"
"2016","ITC15","PER_KM2","288.2","b"
"2016","ITC16","PER_KM2","86.6","b"
"2016","ITC17","PER_KM2","144.9","b"
"2016","ITC18","PER_KM2","123.4","b"
"2016","ITC2","PER_KM2","39.2","b"
"2016","ITC20","PER_KM2","39.2","b"
"2016","ITC3","PER_KM2","294.2","b"
"2016","ITC31","PER_KM2","188.4","b"
"2016","ITC32","PER_KM2","184.2","b"
"2016","ITC33","PER_KM2","471.3","b"
"2016","ITC34","PER_KM2","256.5","b"
"2016","ITC4","PER_KM2","439.2","b"
"2016","ITC41","PER_KM2","799.7","b"
"2016","ITC42","PER_KM2","505.0","b"
"2016","ITC43","PER_KM2","454.8","b"
"2016","ITC44","PER_KM2","57.5","b"
"2016","ITC46","PER_KM2","418.2","b"
"2016","ITC47","PER_KM2","282.1","b"
"2016","ITC48","PER_KM2","191.9","b"
"2016","ITC49","PER_KM2","309.1","b"
"2016","ITC4A","PER_KM2","212.0","b"
"2016","ITC4B","PER_KM2","185.3","b"
"2016","ITC4C","PER_KM2","2,038.9","b"
"2016","ITC4D","PER_KM2","2,141.9","b"
"2016","ITH","PER_KM2","186.8","b"
"2016","ITH1","PER_KM2","70.9","b"
"2016","ITH10","PER_KM2","70.9","b"
"2016","ITH2","PER_KM2","87.7","b"
"2016","ITH20","PER_KM2","87.7","b"
"2016","ITH3","PER_KM2","279.5","b"
"2016","ITH31","PER_KM2","318.5","b"
"2016","ITH32","PER_KM2","322.7","b"
"2016","ITH33","PER_KM2","57.4","b"
"2016","ITH34","PER_KM2","367.4","b"
"2016","ITH35","PER_KM2","392.6","b"
"2016","ITH36","PER_KM2","445.6","b"
"2016","ITH37","PER_KM2","140.2","b"
"2016","ITH4","PER_KM2","161.4","b"
"2016","ITH41","PER_KM2","144.4","b"
"2016","ITH42","PER_KM2","112.6","b"
"2016","ITH43","PER_KM2","308.3","b"
"2016","ITH44","PER_KM2","1,112.7","b"
"2016","ITH5","PER_KM2","198.1","b"
"2016","ITH51","PER_KM2","114.8","b"
"2016","ITH52","PER_KM2","134.7","b"
"2016","ITH53","PER_KM2","237.9","b"
"2016","ITH54","PER_KM2","267.8","b"
"2016","ITH55","PER_KM2","276.9","b"
"2016","ITH56","PER_KM2","137.1","b"
"2016","ITH57","PER_KM2","218.3","b"
"2016","ITH58","PER_KM2","168.7","b"
"2016","ITH59","PER_KM2","388.6","b"
"2016","ITI","PER_KM2","207.8","b"
"2016","ITI1","PER_KM2","165.2","b"
"2016","ITI11","PER_KM2","175.1","b"
"2016","ITI12","PER_KM2","225.8","b"
"2016","ITI13","PER_KM2","306.6","b"
"2016","ITI14","PER_KM2","291.8","b"
"2016","ITI15","PER_KM2","703.2","b"
"2016","ITI16","PER_KM2","281.1","b"
"2016","ITI17","PER_KM2","175.9","b"
"2016","ITI18","PER_KM2","107.6","b"
"2016","ITI19","PER_KM2","71.1","b"
"2016","ITI1A","PER_KM2","50.4","b"
"2016","ITI2","PER_KM2","107.9","b"
"2016","ITI21","PER_KM2","107.4","b"
"2016","ITI22","PER_KM2","109.1","b"
"2016","ITI3","PER_KM2","163.9","b"
"2016","ITI31","PER_KM2","140.6","b"
"2016","ITI32","PER_KM2","249.0","b"
"2016","ITI33","PER_KM2","116.0","b"
"2016","ITI34","PER_KM2","170.8","b"
"2016","ITI35","PER_KM2","203.1","b"
"2016","ITI4","PER_KM2","348.8","b"
"2016","ITI41","PER_KM2","92.6","b"
"2016","ITI42","PER_KM2","58.1","b"
"2016","ITI43","PER_KM2","822.5","b"
"2016","ITI44","PER_KM2","258.5","b"
"2016","ITI45","PER_KM2","153.7","b"
"2016","ITF","PER_KM2","195.5","b"
"2016","ITF1","PER_KM2","124.5","b"
"2016","ITF11","PER_KM2","60.4","b"
"2016","ITF12","PER_KM2","161.6","b"
"2016","ITF13","PER_KM2","275.6","b"
"2016","ITF14","PER_KM2","153.4","b"
"2016","ITF2","PER_KM2","71.2","b"
"2016","ITF21","PER_KM2","57.1","b"
"2016","ITF22","PER_KM2","78.6","b"
"2016","ITF3","PER_KM2","436.5","b"
"2016","ITF31","PER_KM2","354.8","b"
"2016","ITF32","PER_KM2","137.8","b"
"2016","ITF33","PER_KM2","2,676.8","b"
"2016","ITF34","PER_KM2","154.0","b"
"2016","ITF35","PER_KM2","228.7","b"
"2016","ITF4","PER_KM2","212.1","b"
"2016","ITF43","PER_KM2","241.9","b"
"2016","ITF44","PER_KM2","216.6","b"
"2016","ITF45","PER_KM2","291.3","b"
"2016","ITF46","PER_KM2","89.9","b"
"2016","ITF47","PER_KM2","326.7","b"
"2016","ITF48","PER_KM2","254.7","b"
"2016","ITF5","PER_KM2","58.9","b"
"2016","ITF51","PER_KM2","58.3","b"
"2016","ITF52","PER_KM2","60.0","b"
"2016","ITF6","PER_KM2","133.4","b"
"2016","ITF61","PER_KM2","110.0","b"
"2016","ITF62","PER_KM2","103.4","b"
"2016","ITF63","PER_KM2","154.6","b"
"2016","ITF64","PER_KM2","143.7","b"
"2016","ITF65","PER_KM2","179.0","b"
"2016","ITG","PER_KM2","136.3","b"
"2016","ITG1","PER_KM2","199.4","b"
"2016","ITG11","PER_KM2","178.0","b"
"2016","ITG12","PER_KM2","256.6","b"
"2016","ITG13","PER_KM2","201.9","b"
"2016","ITG14","PER_KM2","147.2","b"
"2016","ITG15","PER_KM2","128.6","b"
"2016","ITG16","PER_KM2","66.8","b"
"2016","ITG17","PER_KM2","317.6","b"
"2016","ITG18","PER_KM2","199.7","b"
"2016","ITG19","PER_KM2","193.0","b"
"2016","ITG2","PER_KM2","69.3","b"
"2016","ITG25","PER_KM2","77.9","b"
"2016","ITG26","PER_KM2","40.0","b"
"2016","ITG27","PER_KM2","123.2","b"
"2016","ITG28","PER_KM2","53.3","b"
"2016","ITG29","PER_KM2","47.5","b"
"2016","ITG2A","PER_KM2","31.0","b"
"2016","ITG2B","PER_KM2","65.7","b"
"2016","ITG2C","PER_KM2","85.1","b"
"2016","CY","PER_KM2","92.4","b"
"2016","CY0","PER_KM2","92.4","b"
"2016","CY00","PER_KM2","92.4","b"
"2016","CY000","PER_KM2","92.4","b"
"2016","LV","PER_KM2","31.0","b"
"2016","LV0","PER_KM2","31.0","b"
"2016","LV00","PER_KM2","31.0","b"
"2016","LV003","PER_KM2","18.6","b"
"2016","LV005","PER_KM2","19.4","b"
"2016","LV006","PER_KM2","2,482.7","b"
"2016","LV007","PER_KM2","36.8","b"
"2016","LV008","PER_KM2","12.9","b"
"2016","LV009","PER_KM2","22.4","b"
