"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2010","DE40","MIO_EUR","55,769.62",""
"2010","DE401","MIO_EUR","1,862.95",""
"2010","DE402","MIO_EUR","2,854.18",""
"2010","DE403","MIO_EUR","2,093.5",""
"2010","DE404","MIO_EUR","5,547.3",""
"2010","DE405","MIO_EUR","2,920.45",""
"2010","DE406","MIO_EUR","4,803.94",""
"2010","DE407","MIO_EUR","2,030.8",""
"2010","DE408","MIO_EUR","2,356.47",""
"2010","DE409","MIO_EUR","3,277.47",""
"2010","DE40A","MIO_EUR","4,123.23",""
"2010","DE40B","MIO_EUR","2,367.26",""
"2010","DE40C","MIO_EUR","3,437.94",""
"2010","DE40D","MIO_EUR","2,047.83",""
"2010","DE40E","MIO_EUR","3,656.12",""
"2010","DE40F","MIO_EUR","1,605.04",""
"2010","DE40G","MIO_EUR","3,968.48",""
"2010","DE40H","MIO_EUR","3,850.26",""
"2010","DE40I","MIO_EUR","2,966.4",""
"2010","DE5","MIO_EUR","26,358.48",""
"2010","DE50","MIO_EUR","26,358.48",""
"2010","DE501","MIO_EUR","22,983.08",""
"2010","DE502","MIO_EUR","3,375.4",""
"2010","DE6","MIO_EUR","93,642.59",""
"2010","DE60","MIO_EUR","93,642.59",""
"2010","DE600","MIO_EUR","93,642.59",""
"2010","DE7","MIO_EUR","226,703.41",""
"2010","DE71","MIO_EUR","162,967.9",""
"2010","DE711","MIO_EUR","8,940.54",""
"2010","DE712","MIO_EUR","57,775.16",""
"2010","DE713","MIO_EUR","4,284.91",""
"2010","DE714","MIO_EUR","14,232.57",""
"2010","DE715","MIO_EUR","6,925.88",""
"2010","DE716","MIO_EUR","6,403.66",""
"2010","DE717","MIO_EUR","9,000.85",""
"2010","DE718","MIO_EUR","9,624.08",""
"2010","DE719","MIO_EUR","11,449.5",""
"2010","DE71A","MIO_EUR","10,373.94",""
"2010","DE71B","MIO_EUR","2,112.21",""
"2010","DE71C","MIO_EUR","11,195.43",""
"2010","DE71D","MIO_EUR","3,699.26",""
"2010","DE71E","MIO_EUR","6,949.89",""
"2010","DE72","MIO_EUR","28,420.16",""
"2010","DE721","MIO_EUR","7,647.9",""
"2010","DE722","MIO_EUR","7,120.81",""
"2010","DE723","MIO_EUR","4,048.65",""
"2010","DE724","MIO_EUR","7,304.98",""
"2010","DE725","MIO_EUR","2,297.81",""
"2010","DE73","MIO_EUR","35,315.34",""
"2010","DE731","MIO_EUR","8,029.92",""
"2010","DE732","MIO_EUR","6,786.58",""
"2010","DE733","MIO_EUR","3,953.34",""
"2010","DE734","MIO_EUR","5,405.28",""
"2010","DE735","MIO_EUR","4,499.93",""
"2010","DE736","MIO_EUR","4,504.72",""
"2010","DE737","MIO_EUR","2,135.57",""
"2010","DE8","MIO_EUR","34,651.38",""
"2010","DE80","MIO_EUR","34,651.38",""
"2010","DE803","MIO_EUR","5,751.32",""
"2010","DE804","MIO_EUR","2,938",""
"2010","DE80J","MIO_EUR","5,899.69",""
"2010","DE80K","MIO_EUR","4,187.57",""
"2010","DE80L","MIO_EUR","4,507.42",""
"2010","DE80M","MIO_EUR","2,870.69",""
"2010","DE80N","MIO_EUR","4,584.1",""
"2010","DE80O","MIO_EUR","3,912.6",""
"2010","DE9","MIO_EUR","225,760.31",""
"2010","DE91","MIO_EUR","56,338.4",""
"2010","DE911","MIO_EUR","14,859.52",""
